,id,place,lat,lon,dt,sunrise,sunset,moonrise,moonset,moon_phase,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,weather_id,weather_main,weather_description,weather_icon,clouds,pop,uvi,rain
199,24,Nimes,43.8374249,4.3600687,1657710000,1657685529,1657740239,1657741680,1657681980,0.5,33.7,21.08,34.67,25.82,32.24,22.58,31.33,25.19,30.06,21.94,1014,15,3.26,9.1,12,12.28,800,Clear,clear sky,01d,0,0.0,10.0,
200,25,Aigues Mortes,43.5658225,4.1912837,1657105200,1657080514,1657135618,1657106100,1657062480,0.23,28.15,21.59,30.31,25.43,30.31,21.59,27.6,25.2,29.49,21.21,1019,37,11.02,6.87,26,12.54,803,Clouds,broken clouds,04d,71,0.0,8.56,
201,25,Aigues Mortes,43.5658225,4.1912837,1657191600,1657166954,1657221997,1657196580,1657150080,0.25,29.04,20.56,31.97,26.07,31.03,20.56,27.91,26.07,29.76,20.08,1018,30,8.7,9.53,357,14.53,800,Clear,clear sky,01d,0,0.0,8.79,
202,25,Aigues Mortes,43.5658225,4.1912837,1657278000,1657253396,1657308373,1657287360,1657237800,0.3,29.13,21.58,30.61,24.11,28.38,21.58,27.82,23.59,27.48,21.18,1019,27,7.72,9.64,15,15.31,800,Clear,clear sky,01d,0,0.0,9.01,
203,25,Aigues Mortes,43.5658225,4.1912837,1657364400,1657339839,1657394748,1657378320,1657325640,0.33,30.23,20.96,31.04,26.37,29.44,21.37,28.82,26.37,28.78,20.66,1018,28,8.56,6.98,347,14.02,800,Clear,clear sky,01d,0,0.0,8.94,
204,25,Aigues Mortes,43.5658225,4.1912837,1657450800,1657426284,1657481120,1657469460,1657413780,0.37,31.18,23.7,31.58,25.65,29.94,24.53,29.83,25.24,28.7,24.21,1014,29,10.57,9.14,5,13.94,800,Clear,clear sky,01d,0,0.0,9.15,
205,25,Aigues Mortes,43.5658225,4.1912837,1657537200,1657512730,1657567490,1657560660,1657502520,0.41,29.89,21.64,29.89,23.32,25.67,21.64,28.88,23.8,26.07,21.01,1014,33,10.96,6.84,351,13.43,800,Clear,clear sky,01d,9,0.0,10.0,
206,25,Aigues Mortes,43.5658225,4.1912837,1657623600,1657599177,1657653858,1657651500,1657591860,0.45,28.88,21.86,29.5,24.94,26.52,22.98,28.57,24.9,26.52,22.4,1014,41,12.6,4.35,237,5.98,800,Clear,clear sky,01d,0,0.0,10.0,
207,25,Aigues Mortes,43.5658225,4.1912837,1657710000,1657685626,1657740224,1657741620,1657682100,0.5,31.13,23.06,31.51,26.44,29.74,23.37,29.78,26.44,29.19,22.91,1014,29,9.64,6.61,3,10.67,800,Clear,clear sky,01d,0,0.0,10.0,
208,26,Saintes Maries de la mer,43.4522771,4.4287172,1657105200,1657080482,1657135537,1657106040,1657062420,0.23,27.71,21.92,29.4,25.47,29.4,21.92,27.48,25.27,28.83,21.6,1019,41,12.4,9.83,0,17.19,803,Clouds,broken clouds,04d,72,0.0,8.15,
209,26,Saintes Maries de la mer,43.4522771,4.4287172,1657191600,1657166922,1657221916,1657196520,1657150020,0.25,27.99,20.32,30.28,25.91,29.89,20.32,27.35,25.84,29.06,19.9,1018,35,10.33,11.35,342,17.54,800,Clear,clear sky,01d,0,0.0,8.69,
210,26,Saintes Maries de la mer,43.4522771,4.4287172,1657278000,1657253363,1657308292,1657287300,1657237740,0.3,27.23,22.01,29.63,24.7,28.1,22.01,26.78,24.32,27.49,21.68,1019,35,9.96,12.49,2,19.48,800,Clear,clear sky,01d,0,0.0,9.0,
211,26,Saintes Maries de la mer,43.4522771,4.4287172,1657364400,1657339806,1657394667,1657378200,1657325580,0.33,29.0,21.48,29.84,26.43,28.77,21.48,28.2,26.43,28.38,20.91,1018,35,11.06,10.02,358,15.97,800,Clear,clear sky,01d,0,0.0,8.94,
212,26,Saintes Maries de la mer,43.4522771,4.4287172,1657450800,1657426251,1657481039,1657469400,1657413780,0.37,29.8,24.11,30.53,25.49,28.85,24.11,28.88,25.14,28.0,23.86,1014,34,11.71,11.53,4,16.91,800,Clear,clear sky,01d,0,0.0,9.08,
213,26,Saintes Maries de la mer,43.4522771,4.4287172,1657537200,1657512697,1657567409,1657560600,1657502460,0.41,29.16,21.58,29.16,23.07,24.85,21.58,28.77,23.68,25.4,21.02,1014,40,13.56,9.64,353,17.01,800,Clear,clear sky,01d,3,0.0,10.0,
214,26,Saintes Maries de la mer,43.4522771,4.4287172,1657623600,1657599144,1657653778,1657651380,1657591860,0.45,28.3,21.87,28.69,25.58,27.42,22.39,28.25,25.53,27.98,21.83,1014,44,13.94,5.33,355,8.12,800,Clear,clear sky,01d,2,0.0,10.0,
215,26,Saintes Maries de la mer,43.4522771,4.4287172,1657710000,1657685592,1657740144,1657741560,1657682100,0.5,29.88,22.51,30.03,26.89,28.8,22.51,28.79,26.64,28.49,22.12,1014,32,10.42,8.95,358,12.71,800,Clear,clear sky,01d,0,0.0,10.0,
216,27,Collioure,42.52505,3.0831554,1657105200,1657081000,1657135664,1657106400,1657062720,0.23,27.34,20.52,30.96,20.99,30.76,21.72,27.61,21.13,29.67,21.54,1020,48,14.27,7.89,274,12.35,500,Rain,light rain,10d,100,0.51,7.69,1.25
217,27,Collioure,42.52505,3.0831554,1657191600,1657167439,1657222044,1657196820,1657150380,0.25,28.99,20.9,30.62,27.4,30.12,21.86,27.99,27.0,28.94,21.56,1020,32,9.85,12.44,325,17.33,800,Clear,clear sky,01d,3,0.41,8.88,
218,27,Collioure,42.52505,3.0831554,1657278000,1657253880,1657308422,1657287540,1657238100,0.3,29.96,23.95,31.8,24.29,29.15,23.95,28.95,23.98,28.19,23.78,1019,33,10.63,11.65,335,18.76,800,Clear,clear sky,01d,0,0.0,9.22,
219,27,Collioure,42.52505,3.0831554,1657364400,1657340321,1657394798,1657378440,1657326000,0.33,30.81,21.17,30.81,27.94,30.4,22.82,29.3,27.15,29.21,22.33,1019,27,6.73,7.59,352,11.33,800,Clear,clear sky,01d,0,0.0,9.13,
220,27,Collioure,42.52505,3.0831554,1657450800,1657426764,1657481171,1657469520,1657414260,0.37,31.33,22.31,31.8,26.19,31.05,24.26,30.08,26.19,29.98,23.86,1015,30,8.76,8.04,338,14.07,800,Clear,clear sky,01d,0,0.0,9.44,
221,27,Collioure,42.52505,3.0831554,1657537200,1657513209,1657567543,1657560720,1657503000,0.41,28.96,22.44,28.96,23.99,27.73,24.14,28.31,23.88,27.63,23.84,1015,37,10.87,4.09,136,4.51,800,Clear,clear sky,01d,0,0.0,10.0,
222,27,Collioure,42.52505,3.0831554,1657623600,1657599655,1657653913,1657651500,1657592400,0.45,30.71,21.66,30.71,25.18,30.24,23.92,30.28,24.98,29.32,23.7,1015,38,12.39,3.86,295,7.87,800,Clear,clear sky,01d,1,0.16,10.0,
223,27,Collioure,42.52505,3.0831554,1657710000,1657686102,1657740280,1657741620,1657682700,0.5,30.96,22.89,31.92,25.98,31.61,24.97,29.69,25.98,30.01,24.7,1016,30,9.08,8.65,336,13.93,800,Clear,clear sky,01d,0,0.0,10.0,
224,28,Carcassonne,43.2130358,2.3491069,1657105200,1657081032,1657135984,1657106580,1657062900,0.23,30.14,17.33,33.15,22.21,31.53,17.33,28.74,21.77,29.47,16.89,1021,28,8.92,6.5,313,11.9,803,Clouds,broken clouds,04d,62,0.2,8.84,
225,28,Carcassonne,43.2130358,2.3491069,1657191600,1657167472,1657222364,1657197060,1657150560,0.25,28.24,17.57,31.29,25.46,30.84,17.57,27.14,25.08,29.19,17.34,1023,27,6.75,9.66,293,14.12,800,Clear,clear sky,01d,0,0.2,9.01,
226,28,Carcassonne,43.2130358,2.3491069,1657278000,1657253913,1657308741,1657287780,1657238220,0.3,29.45,17.84,32.96,22.46,31.41,17.84,28.14,21.52,29.31,17.74,1022,28,8.74,9.1,297,13.7,800,Clear,clear sky,01d,0,0.0,9.26,
227,28,Carcassonne,43.2130358,2.3491069,1657364400,1657340356,1657395116,1657378740,1657326120,0.33,31.9,16.11,33.99,23.54,32.25,18.27,29.73,22.76,30.07,17.51,1021,16,2.69,6.8,296,9.47,800,Clear,clear sky,01d,0,0.0,9.22,
228,28,Carcassonne,43.2130358,2.3491069,1657450800,1657426800,1657481488,1657469880,1657414320,0.37,33.11,17.94,35.06,24.54,32.77,20.2,30.92,23.96,30.71,19.63,1017,18,5.34,6.05,314,7.39,800,Clear,clear sky,01d,0,0.0,9.46,
229,28,Carcassonne,43.2130358,2.3491069,1657537200,1657513245,1657567859,1657561080,1657503060,0.41,34.3,18.51,36.15,23.75,33.35,20.99,32.1,23.07,31.22,20.32,1015,18,5.85,4.86,308,6.09,800,Clear,clear sky,01d,0,0.0,10.0,
230,28,Carcassonne,43.2130358,2.3491069,1657623600,1657599692,1657654227,1657651860,1657592400,0.45,32.92,18.31,34.91,24.77,33.14,19.98,30.86,24.22,30.89,19.47,1016,20,6.9,6.61,313,9.2,800,Clear,clear sky,01d,0,0.0,10.0,
231,28,Carcassonne,43.2130358,2.3491069,1657710000,1657686140,1657740594,1657741980,1657682700,0.5,33.11,18.65,34.95,23.73,33.01,20.29,30.82,22.89,30.66,19.81,1017,16,3.46,6.24,310,7.35,800,Clear,clear sky,01d,0,0.0,10.0,
232,29,Ariege,42.9455368,1.4065544156065486,1657105200,1657081315,1657136154,1657106820,1657063140,0.23,22.08,10.98,23.52,11.95,16.24,11.29,21.36,11.19,15.7,10.67,1022,39,9.01,4.17,179,7.59,501,Rain,moderate rain,10d,52,0.55,9.26,5.45
233,29,Ariege,42.9455368,1.4065544156065486,1657191600,1657167754,1657222533,1657197240,1657150800,0.25,19.29,10.17,21.49,15.15,20.78,10.3,18.37,14.24,19.96,9.42,1026,42,7.48,3.99,310,6.15,800,Clear,clear sky,01d,3,0.52,9.26,
234,29,Ariege,42.9455368,1.4065544156065486,1657278000,1657254195,1657308911,1657287960,1657238460,0.3,21.36,11.29,23.59,14.21,20.64,11.29,20.65,13.12,19.88,10.62,1025,42,9.39,3.58,323,5.94,800,Clear,clear sky,01d,1,0.0,9.75,
235,29,Ariege,42.9455368,1.4065544156065486,1657364400,1657340638,1657395286,1657378920,1657326360,0.33,23.5,10.87,24.49,14.7,20.85,13.31,22.53,13.35,20.01,12.08,1023,24,3.2,3.34,311,4.11,800,Clear,clear sky,01d,0,0.0,9.85,
236,29,Ariege,42.9455368,1.4065544156065486,1657450800,1657427081,1657481659,1657470060,1657414620,0.37,24.54,12.3,25.93,15.49,22.21,14.45,23.73,14.24,21.5,13.49,1019,26,4.86,2.77,320,3.29,800,Clear,clear sky,01d,0,0.0,9.91,
237,29,Ariege,42.9455368,1.4065544156065486,1657537200,1657513527,1657568030,1657561200,1657503360,0.41,25.56,12.62,26.62,16.71,22.8,14.96,24.88,15.69,22.21,13.87,1017,27,6.29,3.03,326,3.6,800,Clear,clear sky,01d,0,0.0,10.0,
238,29,Ariege,42.9455368,1.4065544156065486,1657623600,1657599973,1657654399,1657652040,1657592700,0.45,24.15,13.4,24.99,17.49,22.03,15.07,23.4,16.37,21.23,14.17,1019,30,6.74,4.45,321,5.23,800,Clear,clear sky,01d,0,0.02,10.0,
239,29,Ariege,42.9455368,1.4065544156065486,1657710000,1657686421,1657740766,1657742160,1657683000,0.5,23.84,12.34,25.22,15.07,21.78,14.25,22.96,13.65,20.93,13.38,1020,26,4.06,3.03,325,3.73,800,Clear,clear sky,01d,9,0.0,10.0,
240,30,Toulouse,43.6044622,1.4442469,1657105200,1657081165,1657136286,1657106820,1657063140,0.23,29.08,16.02,32.08,23.21,31.67,16.02,27.69,22.79,29.59,15.66,1022,25,7.26,7.24,258,11.66,800,Clear,clear sky,01d,7,0.06,8.68,
241,30,Toulouse,43.6044622,1.4442469,1657191600,1657167606,1657222664,1657197300,1657150740,0.25,27.95,15.93,31.02,23.85,30.53,15.93,26.97,23.47,28.91,15.8,1025,28,7.81,7.29,274,11.98,800,Clear,clear sky,01d,0,0.05,8.97,
242,30,Toulouse,43.6044622,1.4442469,1657278000,1657254047,1657309041,1657288020,1657238400,0.3,28.66,16.21,32.49,21.51,31.26,16.24,27.55,20.53,29.16,16.22,1023,29,8.92,5.81,312,11.39,800,Clear,clear sky,01d,0,0.0,9.18,
243,30,Toulouse,43.6044622,1.4442469,1657364400,1657340491,1657395415,1657378980,1657326300,0.33,30.82,15.11,33.49,23.27,32.67,17.33,28.86,22.59,30.46,16.48,1021,18,3.85,3.87,327,5.52,800,Clear,clear sky,01d,0,0.0,9.25,
244,30,Toulouse,43.6044622,1.4442469,1657450800,1657426935,1657481787,1657470180,1657414500,0.37,32.78,17.4,34.33,23.7,32.73,19.63,30.61,23.01,30.61,19.06,1017,18,5.55,5.03,333,6.82,800,Clear,clear sky,01d,0,0.0,9.36,
245,30,Toulouse,43.6044622,1.4442469,1657537200,1657513381,1657568157,1657561380,1657503180,0.41,32.95,17.16,35.2,25.0,33.86,19.29,30.82,24.26,31.48,18.53,1015,19,6.25,4.25,306,5.55,800,Clear,clear sky,01d,0,0.0,10.0,
246,30,Toulouse,43.6044622,1.4442469,1657623600,1657599829,1657654525,1657652220,1657592520,0.45,32.42,17.03,34.7,25.06,33.22,18.25,30.32,24.48,30.97,17.88,1017,19,5.63,5.99,342,11.09,800,Clear,clear sky,01d,0,0.0,10.0,
247,30,Toulouse,43.6044622,1.4442469,1657710000,1657686278,1657740891,1657742280,1657682820,0.5,32.83,17.73,34.49,24.22,33.26,19.77,30.53,23.35,30.84,19.21,1018,15,2.51,4.64,328,4.84,800,Clear,clear sky,01d,5,0.0,10.0,
248,31,Montauban,44.0175835,1.3549991,1657105200,1657081097,1657136397,1657106820,1657063200,0.23,28.74,15.4,32.34,23.33,31.85,15.6,27.43,22.76,29.84,15.02,1022,25,7.1,5.07,338,11.27,800,Clear,clear sky,01d,2,0.0,8.55,
249,31,Montauban,44.0175835,1.3549991,1657191600,1657167537,1657222775,1657197360,1657150740,0.25,28.32,14.64,31.42,22.41,30.76,14.78,27.29,22.04,29.18,14.17,1024,29,8.44,6.55,328,9.77,800,Clear,clear sky,01d,0,0.0,8.95,
250,31,Montauban,44.0175835,1.3549991,1657278000,1657253980,1657309151,1657288080,1657238400,0.3,28.74,15.42,32.84,20.91,31.01,15.42,27.39,20.05,28.96,15.34,1023,24,6.43,5.38,336,9.39,800,Clear,clear sky,01d,0,0.0,9.1,
251,31,Montauban,44.0175835,1.3549991,1657364400,1657340424,1657395525,1657379100,1657326240,0.33,30.69,14.31,33.81,22.85,32.54,17.1,28.78,22.21,30.43,16.25,1022,19,4.69,5.42,6,7.95,800,Clear,clear sky,01d,0,0.0,9.07,
252,31,Montauban,44.0175835,1.3549991,1657450800,1657426869,1657481896,1657470300,1657414440,0.37,32.49,16.84,34.07,22.48,32.34,19.45,30.44,21.8,30.3,18.89,1017,20,6.63,5.42,6,9.58,800,Clear,clear sky,01d,0,0.0,9.31,
253,31,Montauban,44.0175835,1.3549991,1657537200,1657513316,1657568266,1657561500,1657503120,0.41,32.69,15.58,35.2,23.52,33.75,18.25,30.57,22.87,31.48,17.49,1015,19,5.96,4.81,349,5.59,800,Clear,clear sky,01d,0,0.0,10.0,
254,31,Montauban,44.0175835,1.3549991,1657623600,1657599764,1657654633,1657652340,1657592460,0.45,32.71,16.22,35.0,24.34,32.72,18.02,30.59,23.77,30.55,17.21,1017,19,6.01,6.62,355,10.72,800,Clear,clear sky,01d,0,0.0,10.0,
255,31,Montauban,44.0175835,1.3549991,1657713600,1657686213,1657740998,1657742460,1657682700,0.5,33.03,17.22,34.73,23.64,33.36,19.76,30.71,22.87,30.97,19.1,1018,15,3.04,4.87,347,5.33,800,Clear,clear sky,01d,9,0.0,10.0,
256,32,Biarritz,43.4832523,-1.5592776,1657108800,1657081913,1657136980,1657107540,1657063860,0.23,21.32,18.12,21.57,19.56,20.88,18.33,21.47,19.76,20.93,18.57,1025,75,16.42,5.18,284,6.72,500,Rain,light rain,10d,93,0.71,8.27,2.44
257,32,Biarritz,43.4832523,-1.5592776,1657195200,1657168353,1657223359,1657198020,1657151460,0.25,21.3,18.86,22.15,18.98,21.07,19.35,21.52,19.21,21.16,19.51,1028,78,17.17,5.42,263,7.43,804,Clouds,overcast clouds,04d,91,0.0,8.62,
258,32,Biarritz,43.4832523,-1.5592776,1657281600,1657254794,1657309736,1657288800,1657239180,0.3,21.39,18.32,22.12,19.36,21.59,19.2,21.6,19.52,21.66,19.4,1026,77,17.06,4.75,247,6.02,804,Clouds,overcast clouds,04d,96,0.0,8.22,
259,32,Biarritz,43.4832523,-1.5592776,1657368000,1657341238,1657396110,1657379760,1657327020,0.33,22.89,16.97,23.18,19.56,22.01,17.37,22.8,19.63,22.02,17.25,1024,60,14.19,4.48,264,6.01,800,Clear,clear sky,01d,0,0.0,9.47,
260,32,Biarritz,43.4832523,-1.5592776,1657454400,1657427682,1657482482,1657470900,1657415220,0.37,25.47,17.9,25.47,20.51,23.38,18.14,25.48,20.63,23.5,18.1,1019,54,14.53,4.28,251,5.68,800,Clear,clear sky,01d,0,0.0,9.46,
261,32,Biarritz,43.4832523,-1.5592776,1657540800,1657514128,1657568853,1657562100,1657503960,0.41,23.4,17.76,23.4,19.38,22.15,18.32,23.41,19.38,22.07,18.04,1018,62,15.22,4.34,244,6.56,800,Clear,clear sky,01d,2,0.0,10.0,
262,32,Biarritz,43.4832523,-1.5592776,1657627200,1657600575,1657655221,1657652940,1657593300,0.45,23.55,18.76,23.55,20.42,22.51,19.1,23.71,20.63,22.67,18.87,1020,67,16.63,4.99,260,7.83,800,Clear,clear sky,01d,2,0.0,10.0,
263,32,Biarritz,43.4832523,-1.5592776,1657713600,1657687024,1657741587,1657743000,1657683600,0.5,23.73,19.09,24.27,20.4,23.19,19.49,23.83,20.53,23.31,19.51,1020,64,15.8,4.32,296,5.07,800,Clear,clear sky,01d,5,0.0,10.0,
264,33,Bayonne,43.4933379,-1.475099,1657108800,1657081890,1657136962,1657107540,1657063860,0.23,22.04,17.65,22.04,19.52,21.04,18.13,22.15,19.69,21.08,18.37,1024,71,16.3,5.27,284,7.32,500,Rain,light rain,10d,95,0.67,7.92,2.31
265,33,Bayonne,43.4933379,-1.475099,1657195200,1657168330,1657223341,1657198020,1657151460,0.25,21.8,18.62,22.86,18.62,21.33,19.45,21.99,18.86,21.4,19.59,1027,75,17.08,5.01,263,8.02,804,Clouds,overcast clouds,04d,88,0.0,8.64,
266,33,Bayonne,43.4933379,-1.475099,1657281600,1657254772,1657309717,1657288740,1657239120,0.3,22.07,17.91,22.72,19.13,21.87,19.17,22.26,19.27,21.89,19.36,1026,74,17.03,4.45,246,6.54,804,Clouds,overcast clouds,04d,94,0.0,8.83,
267,33,Bayonne,43.4933379,-1.475099,1657368000,1657341215,1657396092,1657379760,1657327020,0.33,23.99,16.21,24.01,19.26,22.24,16.82,23.88,19.33,22.22,16.7,1024,55,13.41,4.56,266,6.55,800,Clear,clear sky,01d,0,0.0,9.52,
268,33,Bayonne,43.4933379,-1.475099,1657454400,1657427660,1657482464,1657470900,1657415220,0.37,27.02,17.2,27.02,20.14,23.86,17.72,27.26,20.22,23.95,17.66,1019,47,13.46,4.39,256,6.11,800,Clear,clear sky,01d,0,0.0,9.54,
269,33,Bayonne,43.4933379,-1.475099,1657540800,1657514106,1657568834,1657562100,1657503900,0.41,24.41,16.87,24.41,18.93,22.46,17.79,24.39,18.92,22.35,17.48,1018,57,14.84,4.23,299,7.01,800,Clear,clear sky,01d,2,0.0,10.0,
270,33,Bayonne,43.4933379,-1.475099,1657627200,1657600553,1657655202,1657652880,1657593300,0.45,24.53,18.29,24.53,20.24,22.73,18.8,24.66,20.43,22.83,18.54,1020,62,16.29,4.95,264,8.26,800,Clear,clear sky,01d,2,0.0,10.0,
271,33,Bayonne,43.4933379,-1.475099,1657713600,1657687002,1657741568,1657743000,1657683540,0.5,24.92,18.6,25.29,19.9,23.69,19.2,25.01,20.06,23.76,19.21,1020,59,14.97,4.43,301,5.24,800,Clear,clear sky,01d,5,0.0,10.0,
272,34,La Rochelle,46.1591126,-1.1520434,1657108800,1657081205,1657137492,1657107420,1657063860,0.23,24.57,14.69,25.28,21.07,25.28,15.95,24.23,20.75,25.09,15.22,1025,44,10.74,7.48,11,13.69,800,Clear,clear sky,01d,0,0.0,8.15,
273,34,La Rochelle,46.1591126,-1.1520434,1657195200,1657167649,1657223868,1657198080,1657151340,0.25,22.23,15.9,23.21,22.81,23.21,16.98,22.15,22.58,23.23,16.69,1027,63,13.8,9.67,305,13.08,800,Clear,clear sky,01d,6,0.0,8.55,
274,34,La Rochelle,46.1591126,-1.1520434,1657281600,1657254094,1657310240,1657288980,1657238880,0.3,24.76,16.49,26.39,21.21,26.39,16.77,24.21,20.54,26.39,16.15,1028,35,7.1,7.36,58,13.96,800,Clear,clear sky,01d,0,0.0,8.63,
275,34,La Rochelle,46.1591126,-1.1520434,1657368000,1657340541,1657396611,1657380120,1657326600,0.33,26.67,17.21,26.67,23.27,26.05,18.26,26.86,22.98,26.05,17.71,1025,45,12.67,4.62,45,8.16,800,Clear,clear sky,01d,0,0.0,8.67,
276,34,La Rochelle,46.1591126,-1.1520434,1657454400,1657426990,1657482979,1657471440,1657414620,0.37,25.65,17.92,27.36,22.32,26.62,17.92,25.21,21.86,26.62,17.28,1022,36,8.53,7.63,59,13.52,800,Clear,clear sky,01d,0,0.0,8.96,
277,34,La Rochelle,46.1591126,-1.1520434,1657540800,1657513441,1657569344,1657562760,1657503180,0.41,26.91,18.16,28.12,23.34,27.42,18.53,26.66,22.88,27.24,18.01,1019,37,9.98,6.82,53,12.57,800,Clear,clear sky,01d,0,0.0,9.0,
278,34,La Rochelle,46.1591126,-1.1520434,1657627200,1657599893,1657655707,1657653600,1657592460,0.45,27.03,19.01,27.03,21.99,26.77,19.44,26.99,21.65,26.89,19.06,1021,42,11.84,5.33,301,9.56,800,Clear,clear sky,01d,0,0.0,9.0,
279,34,La Rochelle,46.1591126,-1.1520434,1657713600,1657686346,1657742068,1657743660,1657682700,0.5,27.13,19.01,27.13,21.06,24.2,19.39,26.86,20.71,23.96,18.72,1020,38,10.0,7.78,302,11.17,803,Clouds,broken clouds,04d,55,0.0,9.0,
